Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,tangerang,lebak,serang,pandeglang
Hotel Mama Syariah at Ruko Kutajaya,1103,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,219147.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1104,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,217947.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1105,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,221647.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1106,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,228302.4,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1107,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,224152.4,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1108,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,219147.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1119,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,224647.5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1120,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,237628,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1121,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,227152.4,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1122,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,222147.5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1123,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,222147.5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1124,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,222147.5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1125,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,291997.1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1126,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,294497.1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1127,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,228191.8,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
Hotel Mama Syariah at Ruko Kutajaya,1128,149000,tangerang,1,7.8,-6.1753654,106.5656224,0.047585837,227152.4,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1104,149970,tangerang,0,0,-6.2408795,106.6241064,0.011023383,488416.4,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1105,149970,tangerang,0,0,-6.2408795,106.6241064,0.011023383,508283.4,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1106,149970,tangerang,0,0,-6.2408795,106.6241064,0.011023383,549780.4444,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 387 Alfa Guest House,1029,149970,tangerang,0,7,-6.2965744,106.6267768,0.027016496,350974.3,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Smarthomm inn,1027,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.00498319,120455,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1028,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.00498319,124159.2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1101,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.00498319,112868,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1102,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.00498319,120260.2222,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1103,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.00498319,108752.2222,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1104,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.00498319,111923.5556,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1108,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.00498319,104446.6667,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1122,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.002968893,101195.5556,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1123,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.002968893,98825.4,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1124,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.002968893,98444.1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
Smarthomm inn,1125,150000,tangerang,2,7.9,-6.1437335,106.6314201,0.002968893,108537.8889,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
OYO 2110 Rotterdam Guest House Syariah,1119,152212,tangerang,2,7.6,-6.2274839,106.5903445,0.006081638,144468.8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
De Green Inn @aeropolis,1027,153000,tangerang,2,7.9,-6.1437329,106.6313823,0.004964927,118355,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
De Green Inn @aeropolis,1028,153000,tangerang,2,7.9,-6.1437329,106.6313823,0.004964927,122059.2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
De Green Inn @aeropolis,1029,153000,tangerang,2,7.9,-6.1437329,106.6313823,0.004964927,125459.2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
OYO 2471 Swarna Raya,1127,153486,lebak,0,7,-6.976026,106.3004455,0.658243287,468322.6667,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0
OYO 1551 Studento Guest House,1127,155262,tangerang,0,7.8,-6.2956261,106.641442,0.016327508,397973.8,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
OYO 2110 Rotterdam Guest House Syariah,1126,155502,tangerang,2,7.6,-6.2274839,106.5903445,0.006081638,132925.8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1027,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,114855.5,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1028,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,118559.7,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1029,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,120559.9,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1030,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,116106.9,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1031,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,116106.9,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1101,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,108424,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1102,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,113594.2222,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1103,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,104308.2222,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1104,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,107479.5556,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1105,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,106868.6667,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1106,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,106868.6667,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1107,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,106868.6667,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1108,159999,tangerang,2,8,-6.1440963,106.6312817,0.004980276,100002.6667,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1119,159999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,95107.5,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1120,159999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,95188.6,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1121,159999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,99451,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1122,159999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,96751.55556,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1119,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,94357,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1120,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,94438.1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1121,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,98783.88889,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1122,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,96418,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1123,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,93075.4,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1124,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,92694.1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1125,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,103426.7778,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1126,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,105315.6667,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1127,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,105954.5556,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1128,161500,tangerang,2,8,-6.1408154,106.6309432,0.004411576,105954.5556,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
OYO 2110 Rotterdam Guest House Syariah,1106,164170,tangerang,2,7.6,-6.2274839,106.5903445,0.006081638,133256.6,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 1551 Studento Guest House,1030,165566,tangerang,0,7.8,-6.2956261,106.641442,0.016327508,316882.9,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
OYO 1551 Studento Guest House,1031,165566,tangerang,0,7.8,-6.2956261,106.641442,0.016327508,299693.3,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
OYO 1551 Studento Guest House,1101,165566,tangerang,0,7.8,-6.2956261,106.641442,0.016327508,348088.4,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
OYO 1551 Studento Guest House,1102,165566,tangerang,0,7.8,-6.2956261,106.641442,0.016327508,431937.7,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
OYO 1551 Studento Guest House,1103,165566,tangerang,0,7.8,-6.2956261,106.641442,0.016327508,381478.6,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1123,165999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,91725.7,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1124,165999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,91344.4,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1125,165999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,102427,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1126,165999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,103316.1111,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1127,165999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,103955,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Swift Inn Aeropolis Airport,1128,165999,tangerang,2,8,-6.1440963,106.6312817,0.002974472,103955,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1108,166016,tangerang,0,0,-6.2408795,106.6241064,0.011023383,503461.5556,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1122,166016,tangerang,0,0,-6.2408795,106.6241064,0.011023383,474027.9,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1123,166016,tangerang,0,0,-6.2408795,106.6241064,0.011023383,469118.4,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1124,166016,tangerang,0,7.5,-6.2408795,106.6241064,0.011023383,465159.7,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1125,166016,tangerang,0,7.5,-6.2408795,106.6241064,0.011023383,501012.5714,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1027,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,121571.6,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1028,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,125560.9,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1029,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,140820.1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1101,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,134717.6,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1102,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,134717.6,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1103,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,134717.6,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1104,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,130186.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1107,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,130186.5,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1108,166633,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,130186.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1121,166633,tangerang,0,7,-6.2201979,106.6024625,0.012217382,130186.5,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1122,166633,tangerang,0,7,-6.2201979,106.6024625,0.012217382,130186.5,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1123,166633,tangerang,0,7,-6.2201979,106.6024625,0.012217382,125152,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1124,166633,tangerang,0,7,-6.2201979,106.6024625,0.012217382,130186.5,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1125,166633,tangerang,0,7,-6.2201979,106.6024625,0.012217382,125152,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1126,166633,tangerang,0,7,-6.2201979,106.6024625,0.012217382,130407.9,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1127,166633,tangerang,0,7,-6.2201979,106.6024625,0.012217382,133673.9,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 2482 Apartemen Serpong Green View,1027,166660,tangerang,0,6.7,-6.2957689,106.6866601,0.017623694,310472.7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1107,169060,tangerang,0,0,-6.2408795,106.6241064,0.011023383,469576,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1121,169060,tangerang,0,0,-6.2408795,106.6241064,0.011023383,471515.8,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1128,169060,tangerang,0,7.5,-6.2408795,106.6241064,0.011023383,526341.3333,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 90689 Lily House,1107,169166,tangerang,0,0,-6.3017751,106.6797538,0.012800317,256544.9,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 90689 Lily House,1108,169166,tangerang,0,0,-6.3017751,106.6797538,0.012800317,226122.625,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 2482 Apartemen Serpong Green View,1119,169967,tangerang,0,6.7,-6.2957689,106.6866601,0.017623694,317213.5556,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OYO 2482 Apartemen Serpong Green View,1121,169967,tangerang,0,6.7,-6.2957689,106.6866601,0.017623694,358109,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
OYO 2482 Apartemen Serpong Green View,1122,169967,tangerang,0,6.7,-6.2957689,106.6866601,0.017623694,415456.3333,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OYO 3354 Homia Residence,1027,170365,tangerang,0,7.8,-6.261008,106.739139,0.023427962,230219.1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
OYO 3354 Homia Residence,1028,170365,tangerang,0,7.8,-6.261008,106.739139,0.023427962,221780.3333,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
OYO 3354 Homia Residence,1029,170365,tangerang,0,7.8,-6.261008,106.739139,0.023427962,218864.4444,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
OYO 3354 Homia Residence,1103,170365,tangerang,0,7.8,-6.261008,106.739139,0.023427962,252838.7,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
OYO 3354 Homia Residence,1104,170365,tangerang,0,7.8,-6.261008,106.739139,0.023427962,201111.3333,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
OYO 3354 Homia Residence,1105,170365,tangerang,0,7.8,-6.261008,106.739139,0.023427962,157212.5,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
OYO 2137 D'colonel Residence Syariah,1027,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,206695.25,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1028,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,139277.7143,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1029,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,190153.875,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1031,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,232346.7,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1101,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,268847.6667,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1102,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,286315,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1103,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,218203.25,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1104,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,202048.875,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1105,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,249278,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1106,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,247464.4444,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1107,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,247464.4444,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2137 D'colonel Residence Syariah,1108,171382,serang,1,7.6,-6.1258263,106.2307739,0.069306664,235579.8,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
OYO 2110 Rotterdam Guest House Syariah,1127,173785,tangerang,2,7.6,-6.2274839,106.5903445,0.006081638,119737.1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 2110 Rotterdam Guest House Syariah,1128,173790,tangerang,2,7.6,-6.2274839,106.5903445,0.006081638,118505.4,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
De Green Inn @aeropolis,1102,174000,tangerang,2,7.9,-6.1437329,106.6313823,0.004964927,107371.5556,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
OYO 3354 Homia Residence,1122,174186,tangerang,0,7.8,-6.261008,106.739139,0.023427962,247400.5556,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
OYO 90708 Kbr Home,1126,174378,tangerang,0,7.5,-6.2408795,106.6241064,0.011023383,567856.1111,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1030,174964,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,135726.9,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1031,174964,tangerang,0,6.9,-6.2201979,106.6024625,0.012217382,127362.5,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
OYO 789 Pelangi Guest House,1128,174964,tangerang,0,7,-6.2201979,106.6024625,0.012217382,119948.8,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1030,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,108606.4,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1031,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,108606.4,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1101,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,105090.4444,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1102,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,107149.3333,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1103,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,100974.6667,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1104,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,104146,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1105,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,100201.5556,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1106,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,100201.5556,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1107,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,100201.5556,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1108,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.005073816,96669.11111,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1119,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,90307,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1120,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,90388.1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1121,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,95783.88889,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1122,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,96418,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1123,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,90825.6,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1124,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,90444.3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1125,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,102427,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1126,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,101315.8889,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1127,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,101954.7778,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Nuniainn Bandara Jakarta - Airport,1128,175000,tangerang,2,8.3,-6.1428139,106.6291055,0.003076127,101954.7778,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Nature's Room @ Aeropolis,1124,176879,tangerang,2.5,6.4,-6.1441086,106.6308657,0.002859234,90632.2,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
OYO 90689 Lily House,1119,177624,tangerang,0,0,-6.3017751,106.6797538,0.012800317,310407.3333,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
Hotel Padma Syariah Tangerang,1027,179000,tangerang,0,7.3,-6.1851703,106.6102151,0.022189164,315516.6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
