Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,karangasem,ogan komering ilir,gianyar,tabanan,buleleng,badung,denpasar,jembrana,bangli,klungkung
SPOT ON 1927 Hotel Candra Adigraha,1031,111995,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,67243.2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
The Anara Surf Camp,1020,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,244921,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1021,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,244921,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1022,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,283040.8889,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1023,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,294769.2222,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1024,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,291040.8889,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1025,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,271436.8,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1026,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,243848.6667,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1027,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,243848.6667,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1028,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,259324.6667,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1029,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,250184.625,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
The Anara Surf Camp,1030,112000,jembrana,2,7.9,-8.4123764,114.7996999,0.180242937,268892.3,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
SPOT ON 1927 Hotel Candra Adigraha,1026,112008,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,69840.6,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1118,112194,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,52679.7,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1025,112306,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,69678.5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1022,112318,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,74993.5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1114,112376,denpasar,1,8,-8.6376466,115.2229544,0.012600761,74546.44444,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1030,112386,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,70448.7,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1027,112412,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,69249.2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1029,112418,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,74471.7,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1023,112424,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,68973.2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
The Kubu Hotel,1023,112500,badung,2,8,-8.7189484,115.1733533,0.001758499,190634,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kubu Hotel,1101,112500,badung,2,8,-8.7189484,115.1733533,0.001758499,195089.1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Kubu Hotel,1117,112500,badung,2,8,-8.7189484,115.1733533,0.001758499,203040.1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2184 Nan Berlian Inn,1118,112620,badung,2,7.5,-8.7142313,115.1720151,0.001629851,141771.7,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1356 Gusti Residence,1115,112701,badung,2,8.5,-8.6058043,115.1692586,0.026971511,429808.9,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1356 Gusti Residence,1020,112929,badung,2,8.5,-8.6058043,115.1692586,0.026971511,172179.75,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1356 Gusti Residence,1021,113555,badung,2,8.5,-8.6058043,115.1692586,0.026971511,472538,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 90067 Hotel Nuansa Indah,1021,113599,denpasar,1,8,-8.6376466,115.2229544,0.012600761,102057.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1022,113638,denpasar,1,8,-8.6376466,115.2229544,0.012600761,102421.8,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1023,113915,denpasar,1,8,-8.6376466,115.2229544,0.012600761,95666.9,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2178 Merthan House,1118,114084,badung,2,8,-8.675449,115.1670699,0.005513586,294186.75,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1762 Hotel Astiti Graha Tanah Lot,1031,114243,tabanan,2,7.2,-8.61426,115.0960526,0.040959241,241125.3333,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Spunky Premiere Kuta,1114,114456,badung,3,7.9,-8.6707702,115.1660568,0.004949276,230036.2222,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1115,114456,badung,3,7.9,-8.6707702,115.1660568,0.004949276,223282.6,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1120,114456,badung,3,7.9,-8.6707702,115.1660568,0.004949276,197919.75,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1024,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,157947.5556,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3923 Villa Puri Royan,1117,114866,badung,2,8.2,-8.7687698,115.1703154,0.005386015,782155.7,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1112,115150,badung,2,8.1,-8.7313371,115.170738,0.002489641,173513.7,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1114,115150,badung,2,8.1,-8.7313371,115.170738,0.002489641,148534.1111,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2178 Merthan House,1119,115296,badung,2,8,-8.675449,115.1670699,0.005513586,242059.4444,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1356 Gusti Residence,1027,115310,badung,2,8.5,-8.6058043,115.1692586,0.026971511,466198.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1762 Hotel Astiti Graha Tanah Lot,1119,115342,tabanan,2,7.2,-8.61426,115.0960526,0.040959241,444292.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
OYO 3244 Grand Chandra Hotel,1101,115758,denpasar,1,7.2,-8.6641676,115.2150225,0.006304806,122482.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Spunky Premiere Kuta,1020,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,178357.8889,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1021,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,162797,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1022,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,177822.625,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1023,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,193934.2222,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1024,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,175636.6,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1028,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,157151.4444,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1031,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,248784.875,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1101,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,276677.2222,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1112,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,209448.4444,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1116,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,227954.7,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1119,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,240039.5556,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1121,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,308409.5,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1762 Hotel Astiti Graha Tanah Lot,1118,115918,tabanan,2,7.2,-8.61426,115.0960526,0.040959241,412903.8889,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
OYO 3062 Pondok Wisata Dewata,1020,115984,gianyar,1,0,-8.630647,115.2610217,0.023065873,81931.55556,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
OYO 1356 Gusti Residence,1026,116159,badung,2,8.5,-8.6058043,115.1692586,0.026971511,487956.1111,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1356 Gusti Residence,1030,116159,badung,2,8.5,-8.6058043,115.1692586,0.026971511,459746.2,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3156 Hotel Warta Dua,1112,116435,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,110309.2222,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3156 Hotel Warta Dua,1118,116643,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,132231.1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3156 Hotel Warta Dua,1119,116643,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,113563,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3156 Hotel Warta Dua,1121,116643,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,114998.2222,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Duo Legian Hotel,1020,117000,badung,2,8.6,-8.7093376,115.1730838,0.001575303,66506,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Duo Legian Hotel,1021,117000,badung,2,8.6,-8.7093376,115.1730838,0.001575303,135504.7143,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Duo Legian Hotel,1022,117000,badung,2,8.6,-8.7093376,115.1730838,0.001575303,171229,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Duo Legian Hotel,1023,117000,badung,2,8.6,-8.7093376,115.1730838,0.001575303,188989.2222,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Duo Legian Hotel,1024,117000,badung,2,8.6,-8.7093376,115.1730838,0.001575303,163123.6,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3923 Villa Puri Royan,1112,117045,badung,2,8.2,-8.7687698,115.1703154,0.005386015,765586.8889,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3244 Grand Chandra Hotel,1117,117420,denpasar,1,7.2,-8.6641676,115.2150225,0.006620834,107924.9,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3134 Puri Tamu Hotel,1116,117554,badung,2,8.6,-8.7950593,115.1620013,0.011161807,1382665.8,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1022,117600,badung,2,8,-8.7313371,115.170738,0.002489641,212484.5714,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1023,117600,badung,2,8,-8.7313371,115.170738,0.002489641,195095.1429,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1024,117600,badung,2,8,-8.7313371,115.170738,0.002489641,168314.125,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1025,117600,badung,2,8,-8.7313371,115.170738,0.002489641,179140.1111,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1026,117600,badung,2,8,-8.7313371,115.170738,0.002489641,166585.5,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1027,117600,badung,2,8,-8.7313371,115.170738,0.002489641,189176,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1101,117600,badung,2,8.1,-8.7313371,115.170738,0.002489641,233742,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3156 Hotel Warta Dua,1114,117815,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,80270,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2178 Merthan House,1112,118023,badung,2,8,-8.675449,115.1670699,0.005513586,211517.8,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1021,118239,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,69265.2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1020,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,70089.9,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1024,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,68810.4,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2178 Merthan House,1022,118423,badung,2,8,-8.675449,115.1670699,0.004918771,209574.2222,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1762 Hotel Astiti Graha Tanah Lot,1115,118427,tabanan,2,7.2,-8.61426,115.0960526,0.040959241,284672.4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
OYO 2178 Merthan House,1028,118520,badung,2,8,-8.675449,115.1670699,0.004918771,163693.375,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Teba House Ubud by ecommerceloka,1029,118580,gianyar,1,8.1,-8.5158625,115.2649503,0.002865077,263307.3333,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
OYO 3134 Puri Tamu Hotel,1031,118617,badung,2,8.6,-8.7950593,115.1620013,0.011161807,1669212,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2178 Merthan House,1029,118629,badung,2,8,-8.675449,115.1670699,0.004918771,212394.1429,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1762 Hotel Astiti Graha Tanah Lot,1117,118669,tabanan,2,7.2,-8.61426,115.0960526,0.040959241,358166.9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
OYO 1356 Gusti Residence,1022,118718,badung,2,8.5,-8.6058043,115.1692586,0.026971511,468273.2222,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1356 Gusti Residence,1023,118718,badung,2,8.5,-8.6058043,115.1692586,0.026971511,486306.5556,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1356 Gusti Residence,1114,118718,badung,2,8.5,-8.6058043,115.1692586,0.026971511,446183.1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2178 Merthan House,1026,118797,badung,2,8,-8.675449,115.1670699,0.004918771,281131.5714,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2184 Nan Berlian Inn,1020,118844,badung,2,7.5,-8.7142313,115.1720151,0.001629851,148359.4286,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2178 Merthan House,1114,118914,badung,2,8,-8.675449,115.1670699,0.005513586,224580.1111,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2178 Merthan House,1020,118926,badung,2,8,-8.675449,115.1670699,0.004918771,158069.8571,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2178 Merthan House,1031,119053,badung,2,8,-8.675449,115.1670699,0.004918771,269234.875,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 90067 Hotel Nuansa Indah,1028,119058,denpasar,1,8,-8.6376466,115.2229544,0.012600761,91684.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
The Aromas of Bali Hotel & Residence,1115,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,159917.7,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aromas of Bali Hotel & Residence,1118,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,150977.2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2178 Merthan House,1027,119218,badung,2,8,-8.675449,115.1670699,0.004918771,280710.5714,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3244 Grand Chandra Hotel,1031,119274,denpasar,1,7.2,-8.6641676,115.2150225,0.006304806,164083.7,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3244 Grand Chandra Hotel,1118,119506,denpasar,1,7.2,-8.6641676,115.2150225,0.006620834,118454.5,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Teba House Ubud by ecommerceloka,1027,119548,gianyar,1,8.1,-8.5158625,115.2649503,0.002865077,287826.4444,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Asoka City Bali,1020,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,202579,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1021,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,176237.4,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1023,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,211680.5,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1024,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,185815.6667,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1025,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,195076.5556,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1026,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,184279.1111,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1027,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,205112.4444,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1028,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,213670.625,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1029,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,161893.25,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1030,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,162795.375,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1031,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,149581.8889,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3244 Grand Chandra Hotel,1120,119647,denpasar,1,7.2,-8.6641676,115.2150225,0.006620834,130724.7,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3134 Puri Tamu Hotel,1101,119731,badung,2,8.6,-8.7950593,115.1620013,0.011161807,1777404.556,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 90067 Hotel Nuansa Indah,1027,119770,denpasar,1,8,-8.6376466,115.2229544,0.012600761,88204.6,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3244 Grand Chandra Hotel,1026,119843,denpasar,1,7.2,-8.6641676,115.2150225,0.006304806,125634.7,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1025,119934,denpasar,1,8,-8.6376466,115.2229544,0.012600761,88913.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3134 Puri Tamu Hotel,1117,119961,badung,2,8.6,-8.7950593,115.1620013,0.011161807,1516788.889,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3244 Grand Chandra Hotel,1022,119962,denpasar,1,7.2,-8.6641676,115.2150225,0.006304806,148853.6,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1020,119971,denpasar,1,8,-8.6376466,115.2229544,0.012600761,97300.4,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1024,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,92978.6,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Zest Hotel Legian,1031,119988,badung,3,9,-8.700064,115.165934,0.001997803,693887.3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1101,119988,badung,3,9,-8.700064,115.165934,0.001997803,711489.2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1112,119988,badung,3,9,-8.700064,115.165934,0.002051921,586182.2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1113,119988,badung,3,9,-8.700064,115.165934,0.002051921,688249.1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1114,119988,badung,3,9,-8.700064,115.165934,0.002051921,699187.1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1115,119988,badung,3,9,-8.700064,115.165934,0.002051921,701062.1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1116,119988,badung,3,9,-8.700064,115.165934,0.002051921,679717.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1117,119988,badung,3,9,-8.700064,115.165934,0.002051921,670717.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1118,119988,badung,3,9,-8.700064,115.165934,0.002051921,655577.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1119,119988,badung,3,9,-8.700064,115.165934,0.002051921,650577.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1120,119988,badung,3,9,-8.700064,115.165934,0.002051921,647294,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1121,119988,badung,3,9,-8.700064,115.165934,0.002051921,651140.1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1020,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,141069.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1021,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,139379.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1024,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,133608.8889,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
