Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,karangasem,ogan komering ilir,gianyar,tabanan,buleleng,badung,denpasar,jembrana,bangli,klungkung
Hotel Mahajaya,1122,140940,denpasar,1,7.7,-8.6414187,115.2088473,0.005483781,88239.88889,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Mahajaya,1123,140940,denpasar,1,7.7,-8.6414187,115.2088473,0.005483781,86341.88889,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Mahajaya,1124,140940,denpasar,1,7.7,-8.6414187,115.2088473,0.005483781,80917.33333,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Mahajaya,1125,140940,denpasar,1,7.7,-8.6414187,115.2088473,0.005483781,81534.11111,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Mahajaya,1126,140940,denpasar,1,7.7,-8.6414187,115.2088473,0.005483781,79621.8,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Mahajaya,1127,140940,denpasar,1,7.7,-8.6414187,115.2088473,0.005483781,102041.625,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Mahajaya,1128,140940,denpasar,1,7.7,-8.6414187,115.2088473,0.005483781,88157.2,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Sawah Indah Villa,1102,141176,karangasem,3,9.1,-8.4751577,115.4410934,0.062598654,528044.5,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Sawah Indah Villa,1103,141176,karangasem,3,9.1,-8.4751577,115.4410934,0.062598654,528511.7,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Sawah Indah Villa,1105,141176,karangasem,3,9.1,-8.4751577,115.4410934,0.062598654,570693.875,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Sawah Indah Villa,1106,141176,karangasem,3,9.1,-8.4751577,115.4410934,0.062598654,584817.75,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Sawah Indah Villa,1107,141176,karangasem,3,9.1,-8.4751577,115.4410934,0.062598654,528387,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Sawah Indah Villa,1108,141176,karangasem,3,9.1,-8.4751577,115.4410934,0.062598654,528440.1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Ayola Bali Jimbaran,1030,143000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,693355.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ayola Bali Jimbaran,1031,143000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,695928.5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ayola Bali Jimbaran,1101,143000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,691818.1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ayola Bali Jimbaran,1102,143000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,692456.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ayola Bali Jimbaran,1103,143000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,690281.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ayola Bali Jimbaran,1104,143000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,388600.1429,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Ayola Bali Jimbaran,1105,143000,badung,3,8.4,-8.7628245,115.1752807,0.006596738,284582.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Natya Hotel Kuta,1027,143000,badung,3,8.5,-8.7267539,115.1800457,0.004312193,151140.7143,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Natya Hotel Kuta,1028,143000,badung,3,8.5,-8.7267539,115.1800457,0.004312193,137278.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Natya Hotel Kuta,1029,143000,badung,3,8.5,-8.7267539,115.1800457,0.004312193,137956.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Natya Hotel Kuta,1030,143000,badung,3,8.5,-8.7267539,115.1800457,0.004312193,138041.9,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Natya Hotel Kuta,1031,143000,badung,3,8.5,-8.7267539,115.1800457,0.004312193,138003.3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Natya Hotel Kuta,1101,143000,badung,3,8.5,-8.7267539,115.1800457,0.004312193,142821.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Natya Hotel Kuta,1107,143000,badung,3,8.5,-8.7267539,115.1800457,0.004312193,128703.5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Natya Hotel Kuta,1108,143000,badung,3,8.5,-8.7267539,115.1800457,0.004312193,132051.7,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Sunset Point Hotel Seminyak,1029,143939,badung,3,7.7,-8.6826777,115.1665566,0.006025014,193279.4,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Sunset Point Hotel Seminyak,1030,143939,badung,3,7.7,-8.6826777,115.1665566,0.006025014,195964,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Sunset Point Hotel Seminyak,1031,143939,badung,3,7.7,-8.6826777,115.1665566,0.006025014,193279.4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Sunset Point Hotel Seminyak,1101,143939,badung,3,7.7,-8.6826777,115.1665566,0.006025014,242991.6667,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Sunset Point Hotel Seminyak,1103,143939,badung,3,7.7,-8.6826777,115.1665566,0.006025014,200005.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2580 Hotel Puri Royan,1027,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,87762.33333,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1028,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,91734.88889,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1029,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,85453.33333,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1030,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,82290.88889,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1031,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,91683,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1101,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,104667.6,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1102,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,83897.55556,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1103,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,92694.7,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1104,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,86249.77778,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1105,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,84643.22222,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1106,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,82534.88889,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1107,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,89431,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1108,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007615521,89893.7,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1119,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,107054.5556,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1121,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,105639.5556,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1122,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,122273.375,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1123,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,128316.2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1124,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,128316.2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1125,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,131162.4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1126,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,114718.4444,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1127,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,126954.9,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2580 Hotel Puri Royan,1128,143942,denpasar,2,7.4,-8.6781417,115.2051221,0.007989008,126954.9,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3096 Hotel Dewi Warsiki,1123,143972,jembrana,1,7.4,-8.1660371,114.4340696,0.190555179,536276.5,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suji Bungalow,1119,144001,badung,2,7.9,-8.7187751,115.1723118,0.001652231,147848.6,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Suji Bungalow,1120,144001,badung,2,7.9,-8.7187751,115.1723118,0.001652231,183320.625,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Aron Guest House,1027,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,704417.25,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1028,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,639277.8889,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1029,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,588518.6,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1030,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,644391.6,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1031,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,594069.3,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1101,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,652173.5,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1102,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,647412.1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1103,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,613939.4,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1104,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,651924.6667,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1105,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,642465.5,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1106,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,689120.3333,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1107,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,580177.9,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1108,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,673696,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1119,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,650767.4,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1121,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,707943.4444,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1122,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,789215.3333,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1123,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,619558.4,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1124,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,616150.9,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1125,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,619558.4,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1126,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,696796.8,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1127,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,890172.8889,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Aron Guest House,1128,144300,gianyar,1,8,-8.5762915,115.2653135,0.028557356,636398.4,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
OYO 1934 Sedana Inn,1027,144415,badung,2,7.9,-8.7347953,115.1653953,0.002081054,205541.875,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1934 Sedana Inn,1028,144415,badung,2,7.9,-8.7347953,115.1653953,0.002081054,210850.4444,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1934 Sedana Inn,1029,144415,badung,2,7.9,-8.7347953,115.1653953,0.002081054,224850.6,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1934 Sedana Inn,1030,144415,badung,2,7.9,-8.7347953,115.1653953,0.002081054,220580.5,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1934 Sedana Inn,1031,144415,badung,2,7.9,-8.7347953,115.1653953,0.002081054,218118.6,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1934 Sedana Inn,1101,144415,badung,2,7.9,-8.7347953,115.1653953,0.002081054,228657.6,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1934 Sedana Inn,1102,144415,badung,2,7.9,-8.7347953,115.1653953,0.002081054,223742,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
OYO 1934 Sedana Inn,1103,144415,badung,2,7.9,-8.7347953,115.1653953,0.002081054,211906.1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1120,144576,badung,3,8.3,-8.7101344,115.1700591,0.001693478,148615.6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1121,144576,badung,3,8.3,-8.7101344,115.1700591,0.001693478,148615.6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1122,144576,badung,3,8.3,-8.7101344,115.1700591,0.001693478,153730.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1029,145000,badung,3,8.7,-8.7355592,115.1777808,0.005027306,123789.1111,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2688 Guntur Hotel,1127,145355,denpasar,2,7.7,-8.6357889,115.2512696,0.019207597,55363.55556,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1027,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,93101,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1104,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,88076.88889,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1105,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,86470.33333,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1106,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,88132.625,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1107,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,93013.44444,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1108,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,96124.55556,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1119,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,87603.66667,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1122,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,101080,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1123,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,110989.3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1124,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,110989.3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1125,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,113835.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1126,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,111525.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1127,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,109263,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 1406 I Love Grass,1128,145803,denpasar,1.5,7.7,-8.6769411,115.1952583,0.0084266,109263,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3975 Gita Inn,1125,145824,denpasar,1,7.7,-8.6450325,115.2240729,0.011350071,66698.88889,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Warta Putra,1126,146249,denpasar,2.5,0,-8.6373219,115.2032525,0.0052156,82425.88889,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Champlung Mas Hotel,1027,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,79771.16667,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1028,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,152734.2222,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1029,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,138026.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1030,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,139693.5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1031,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,138026.8,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1101,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,130030.1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1102,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,130030.1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1103,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,130030.1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1104,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,129993.625,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1105,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,167568.375,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1106,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,160260,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1107,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,143750.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1108,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,156250.1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1027,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,113671.6667,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1028,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,161350,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1029,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,162906.7,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1031,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,159857.6,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1101,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,169540.4,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1102,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,183732.6667,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1103,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,177876,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1104,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,103432,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1105,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,124221,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1106,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,99167.71429,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1107,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,169695.2,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Chaya Hotel,1108,146340,badung,3,8.5,-8.7008935,115.1681006,0.001742593,188066.2,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1119,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,159550.1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1123,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,164665.1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1124,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,113649,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1125,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,120287.8889,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1126,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,185063.625,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Champlung Mas Hotel,1128,146340,badung,3,8.3,-8.7101344,115.1700591,0.001693478,154861.8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3062 Pondok Wisata Dewata,1028,146636,gianyar,1,0,-8.630647,115.2610217,0.023065873,69663.88889,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
OYO 3062 Pondok Wisata Dewata,1029,146636,gianyar,1,0,-8.630647,115.2610217,0.023065873,65690.4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
